apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
1室1厅1卫,45平米,中层,整租,东南,3800,"颐和雅轩,越秀,小北,距2号线纪念堂站约683米,越秀区应元路洪桂新街1、3、5号",豪华装修,应元路楼盘，全新装修 全新家电 只要4000元即可拥有
2室1厅1卫,78平米,高层,整租,东南,3000,"淘金北小区,越秀,淘金,距5号线淘金站约718米,淘金北路正平中街",精装修,淘金路 淘金北小区 精装修 环境安静 家私家电齐全 拎包入住
2室2厅1卫,60平米,中层,整租,东,4600,"培正东街小区,越秀,东山,距1号线东山口站约620米,东山区培正路培正东街",豪华装修,环境安静优雅近培正家电齐全豪华装修
2室2厅1卫,90平米,高层,整租,南,5000,"保利麓苑,越秀,环市东,距5号线淘金站约627米,麓湖路麓苑路33号",精装修,保利麓苑电梯高层，两房两厅装修保养好，白领
3室1厅1卫,93平米,高层,整租,北,8500,"龙珠大厦,越秀,东山,距6号线东山口站约411米,执信南路竹丝岗二马路5号",精装修,龙珠大厦 电梯三房 租 全新装修 拎包入住
1室1厅1卫,30平米,高层,整租,南,3000,"东环路大院,越秀,环市东,距5号线动物园站约221米,环市东路474号附近",简装修,动物园附近 东环路大院 正规一房一厅 电梯房 3000元/月
2室1厅1卫,65平米,高层,整租,南,3800,"恤孤院路小区,越秀,东山,距1号线东山口站约585米,恤孤院路（近培正一横路）",简装修,恤孤院路 高层南北向两房 家私电器全齐 随时可入住 有钥匙
2室1厅1卫,60平米,低层,整租,南,4300,"丽水坊,越秀,北京路,距1号线农讲所站约331米,德政路丽水坊小区",精装修,越秀南地铁口旁小区管理底层精装两房齐全 租4200 近地铁
2室1厅1卫,80平米,高层,整租,南,5800,"大东门华庭,越秀,北京路,距1号线农讲所站约346米,中山四路6号8号",简装修,大东门华庭 实用2房 间隔方正 家私家电齐全 近农讲所 省实
3室2厅2卫,121平米,低层,整租,西北,9500,"富力东堤湾,越秀,杨箕,距1号线杨箕站约255米,中山一路金羊三街",简装修,富力东堤湾 东堤湾7座 家电齐全，，适合，户型
1室1厅1卫,45平米,中层,整租,西,2500,"牛乳基小区,越秀,东川路,距1号线烈士陵园站约408米,东华东路东川路",精装修,东川路附近小区中层一房一厅 安静舒适 环境优美 近地铁医
1室1厅1卫,42平米,中层,整租,南北,2800,"话剧院宿舍,越秀,东山,距6号线东山口站约357米,竹丝岗二马路7号",中装修,竹丝岗二马路话剧院3楼，小区管理家电全齐，拎包入住南北通透
4室2厅2卫,159平米,低层,整租,南,11500,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",简装修,集舒适，温馨，大气，现代于一身的房东自住房出租
3室1厅1卫,103平米,中层,整租,南,6500,"共和西电梯楼,越秀,共和路,距1号线杨箕站约698米,共和西路49号",精装修,共和西电梯楼 三房 家私电齐全 居家陪读 近地铁
2室1厅1卫,70平米,中层,整租,南,3800,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",简装修,中山一路 富力旁标准两房 业主急租 价格可谈
1室1厅1卫,40平米,高层,整租,南,3000,"黄华路大院,越秀,环市东,距5号线小北站约581米,越秀区环市东黄华路",精装修,黄华路电梯一房一厅 环境安静采光好 家私齐全 南北对流 带小书房
2室2厅1卫,65平米,高层,整租,北,2500,"下塘西小区,越秀,麓景路,距5号线小北站约456米,下塘西路",中装修,下塘西路两房 低价出租 只租2500 交通便利
2室2厅1卫,60平米,中层,整租,南,3500,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",精装修,中山一路 精装60方两房 干净漂亮 通风透气
4室2厅2卫,189平米,高层,整租,东南,16500,"上誉花园,越秀,环市东,距5号线动物园站约600米,天河路45号之九到之二十五",豪华装修,君汇世家 豪装4房 安静东南向 家电齐全 小区 业主急租
1室1厅1卫,45平米,低层,整租,南北,3300,"法政路大院,越秀,小北,距1号线农讲所站约587米,法政路（小北路与东风中路交汇处）",精装修,法政路与小北路交界处 电梯精装修套间 采光 通风很好 拎包入住
3室2厅1卫,106平米,高层,整租,南,6000,"华逸锦轩,越秀,五羊新城,距1号线杨箕站约470米,东泰路28号至32号",精装修,华逸锦轩小区铁一精装修三房两厅现场实图
3室2厅2卫,130平米,中层,整租,东南,8500,"新河浦雅居小区,越秀,东山,距1号线东山口站约534米,恤孤院二横路",毛坯,新河浦雅居 电梯东南向3房带主套 南向大阳台 安静舒适采光靓
2室1厅1卫,62平米,高层,整租,南,4200,"东风东路754号大院,越秀,东风东,距5号线区庄站约590米,东风东路754号大院",精装修,东风东路 福今路 精装舒适两房 家电齐全 拎包入住 进
2室1厅1卫,42平米,中层,整租,南北,3500,"竹丝岗大马路小区,越秀,东山,距6号线东山口站约478米,农林下路竹丝岗大马路",精装修,竹丝岗2房 拎包入住 小区安静 近医院 近地铁
2室1厅1卫,60平米,中层,整租,南,5600,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力东山新天地 南北通透 经典户型 超级敞亮 豪装急租
2室1厅1卫,65平米,高层,整租,南,4200,"竹丝岗二马路小区,越秀,东山,距6号线东山口站约460米,竹丝岗二马路",简装修,竹丝岗二马路 精装修 家私电器新靓齐 南向 采光一级棒
1室1厅1卫,35平米,高层,整租,东,2200,"仓前街大院,越秀,解放北,距1号线西门口站约531米,海珠北路仓前街",简装修,住家装修保养好，正规一房一厅，家私家电齐全，随时可以入住。
2室2厅1卫,76平米,低层,整租,南北,7300,"东山雅筑,越秀,东风东,距5号线动物园站约537米,东风东路776号",毛坯,东山雅筑 标准两房 装修精致 安静小区 交通便利周边配套成熟
3室2厅1卫,100平米,低层,整租,南,6000,"金羊花园,越秀,杨箕,距1号线杨箕站约178米,越秀中山一路49号",精装修,金羊花园 杨箕口 全新装修3房 家电齐全 拎包入住
3室2厅1卫,135平米,中层,整租,南北,6000,"羊和园,越秀,共和路,距1号线杨箕站约376米,中山一路共和三路9号",豪华装修,135平3室1厅豪华装修有电梯 铁学旁边扬箕地铁站旁随时
2室2厅1卫,65平米,中层,整租,南,4700,"御江苑,越秀,北京路,距6号线北京路站约427米,南堤二马路36-40号",精装修,沿江中路御江苑 小区 新装修两房 只需要4700
2室2厅1卫,65平米,中层,整租,南,3800,"梅花路电力设计院宿舍,越秀,杨箕,距5号线动物园站约376米,梅花路65号（锦城花园附近）",精装修,梅花路电力设计院精装修2室南北对流安静大院管理
2室1厅1卫,80平米,低层,整租,东南,4600,"御东和府,越秀,东山,距5号线区庄站约550米,越秀区农林下路35号至39号",精装修,御东和府电梯精装2房一厅家私电器齐全近东山口地铁看房方便
2室2厅1卫,88平米,中层,整租,南北,3800,"军区16号大院,越秀,五羊新城,距5号线五羊邨站约829米,越秀区五羊新城寺右二横路",精装修,五羊新城 军区7号大院 精装2居室 小区管理棒 环境好
2室1厅1卫,65平米,低层,整租,南,3800,"明华轩,越秀,五羊新城,距5号线五羊邨站约618米,东山区寺右一马路20号",中装修,五羊新城正规两房 厅出阳台南北对流
1室1厅1卫,30平米,低层,整租,南,2300,"光孝路小区,越秀,西门口,距1号线西门口站约244米,光孝路1号至150号",中装修,中山六路 光孝路 家私电器齐全 拎包即可入住
2室2厅1卫,65平米,高层,整租,西南,2800,"挞子大街小区,越秀,小北,距2号线纪念堂站约489米,应元路挞子大街",豪华装修,白领福音 小区管理安全满分！ 家电齐全装修满分！
2室2厅1卫,65平米,低层,整租,南北,4200,"福今路小区,越秀,东风东,距1号线杨箕站约671米,东风东路福今路",精装修,福今路大院 精装65方两房 家私电全 住家陪读！！！
2室2厅1卫,53平米,中层,整租,南,3800,"教育路大院,越秀,北京路,距1号线公园前站约78米,教育路与中山五路交汇",精装修,北京路附近 大量靓房等你来看 请赶紧联系我
3室1厅1卫,110平米,中层,整租,东南,6000,"锦城花园,越秀,东风东,距1号线杨箕站约364米,东风东路858号",豪华装修,"锦城花园小区,,交通便利,东南靓向，三房方正，配套成熟"
3室2厅1卫,101平米,中层,整租,东南,8500,"颐和雅轩,越秀,小北,距2号线纪念堂站约683米,越秀区应元路洪桂新街1、3、5号",豪华装修,小北应元路颐和雅轩电梯三房豪华装修 小区管理 拎包入住
2室2厅1卫,69平米,高层,整租,南,5800,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,富力东山新天地 欧式风格 安静舒适 家私家电齐全 随时可看
2室2厅1卫,65平米,中层,整租,暂无,4000,"梅花路电力设计院宿舍,越秀,杨箕,距5号线动物园站约376米,梅花路65号（锦城花园附近）",精装修,梅花路电力设计院 精装修2室 南北对流 安静大院管理
3室2厅2卫,116平米,中层,整租,南,6800,"富力东山新天地,越秀,五羊新城,距1号线杨箕站约735米,广州大道与中山一路交汇处",精装修,眞实 富力东山新天地近五羊珠江新城电梯三房安静舒适
2室1厅1卫,75平米,高层,整租,东,6500,"银基金湾,越秀,东山,距6号线团一大广场站约174米,越秀南路1号",精装修,越秀南团一大附近电梯精装两房 厅出阳台 安静舒适 近地铁
2室1厅1卫,100平米,高层,整租,南,4000,"梅花村小区,越秀,杨箕,距1号线杨箕站约373米,中山一路梅花村路",精装修,梅花村小区2室采光好交通便利配套完善
1室1厅1卫,72平米,中层,整租,南北,3800,"白云路小区,越秀,东川路,距6号线团一大广场站约342米,白云路中段34号",中装修,白云路电梯高层 大一房一厅带阳台
1室0厅1卫,25平米,中层,整租,南,2300,"五羊新城E区,越秀,五羊新城,距5号线五羊邨站约164米,寺右南三街（南方报社东侧800米）",精装修,五羊新城 独门独户 舒适单间 新家私 拎包入住 随时看
1室1厅1卫,50平米,低层,整租,南,3900,"淘金家园,越秀,淘金,距6号线黄花岗站约600米,淘金东路89号",豪华装修,淘金家园电梯豪华装修1房1厅 环境超级好业主刚放盘 随时看房
3室2厅1卫,110平米,高层,整租,南,6800,"保利麓苑,越秀,环市东,距5号线淘金站约627米,麓湖路麓苑路33号",精装修,淘金保利物业楼龄新三房两厅带主套，电台大院后面交通生活便捷！
3室2厅2卫,97平米,中层,整租,南,6500,"东风广场,越秀,东风东,距5号线动物园站约351米,东风东路787号",简装修,东风广场精装修三房两厅家私电器齐全杨箕地铁站
3室2厅2卫,128平米,高层,整租,东南,13888,"御东雅苑,越秀,北京路,距2号线纪念堂站约217米,东风西路238-248号（中山纪念堂的斜对面）",豪华装修,纪念堂 御东雅苑 温馨3室 住家装修 仅租13888元
2室1厅1卫,40平米,中层,整租,南北,2600,"钱路头大院,越秀,农讲所,距1号线农讲所站约544米,中山三路钱路头",简装修,钱路头直街35号 2室1厅1卫
1室1厅1卫,53平米,中层,整租,南,4200,"中山一路小区,越秀,杨箕,距1号线杨箕站约635米,中山一路单号5号至13号",精装修,电梯楼 小区管理 安静舒适 出行便利
2室1厅1卫,75平米,低层,整租,东南,4500,"东川三街小区,越秀,东川路,距1号线烈士陵园站约312米,越秀区东川路东川三街",豪华装修,东山口 东川小区 精装二房一厅 安静环境 住家选择
3室2厅2卫,118平米,中层,整租,北,7000,"富宏花园,越秀,小北,距2号线纪念堂站约738米,应元路78号、80号",中装修,电梯三房 装修简洁 方正实用
2室1厅1卫,83平米,高层,整租,南,6500,"东越雅居,越秀,北京路,距1号线农讲所站约448米,越秀中路58号至66号双号",精装修,东越雅居 间隔方正 装修保养好 邻近省家 农讲所 近中华广场
3室1厅2卫,100平米,高层,整租,南,4800,"汇秀上筑华悦居,越秀,西门口,距1号线西门口站约264米,光塔路109号、111号",简装修,西门口地鉄口 方正实用 业主好实在 只求有缘人
3室2厅2卫,120平米,高层,整租,南北,5200,"东湖北大院,越秀,东山,距6号线东湖站约502米,合群一马路85号",精装修,东湖北大院 带天台花园 南北户型 家电齐全
2室2厅1卫,70平米,中层,整租,东南,5000,"东方广场,越秀,环市东,距5号线区庄站约234米,越秀区犀牛路38号至44号",精装修,东方广场 精装东南向两房 采光好 家电齐 保养新 拎包入住
3室2厅2卫,108平米,高层,整租,南,5800,"洛桑美地,越秀,东川路,距1号线烈士陵园站约421米,越秀区东川路云海通津",精装修,烈士陵园旁 温馨大三房花园小区安静舒适采光通风好随时提看
5室2厅5卫,370平米,中层,整租,西南,48000,"凯旋会,越秀,五羊新城,距5号线五羊邨站约659米,越秀区广州大道中明月一路11至23号",豪华装修,凯旋会江边豪宅，一线望江，水天一色，小区管理
2室2厅1卫,80平米,低层,整租,南北,6000,"恤孤院路小区,越秀,东山,距1号线东山口站约585米,恤孤院路（近培正一横路）",毛坯,旁两房 精致装修 独立入户花园 实用
2室1厅1卫,60平米,高层,整租,南,3500,"共和村小区,越秀,共和路,距1号线杨箕站约563米,中山一路共和村",精装修,共和村 精装两房 杨箕地铁 家私电器齐全 温馨住家装修 即可入住
1室1厅1卫,38平米,中层,整租,西,550,"东华东路小区,越秀,东山,距1号线烈士陵园站约655米,内环路东华东路",精装修,精装一室，采光好，近地铁站
